Segment_ID,RMS_Noisy,RMS_Cleaned,RMS_diff,Correlation,P_Value
1559.0,54.0673,3.4712,50.5961,0.0882,0.00019027789342719516
1560.0,37.0632,1.5715,35.4917,-0.1539,7.892878262304007e-31
1561.0,76.0807,2.97,73.1107,0.0249,2.477203484031818e-12
1562.0,55.3972,2.2058,53.1914,-0.1606,3.0080294192402333e-36
1563.0,32.6598,1.6599,30.999899999999997,0.1109,1.1611628149892635e-07
1564.0,64.4379,3.1143,61.3236,0.0144,4.12753364658283e-09
1565.0,62.934,2.6038,60.3302,0.1736,0.0994164825849342
1566.0,48.9187,2.4676,46.451100000000004,-0.1298,1.0468351398159301e-91
1567.0,17.634,1.4442,16.1898,-0.0283,4.220916397575223e-18
1568.0,13.5748,0.7776,12.7972,-0.0281,2.1003874871323565e-17
1569.0,40.2563,1.5761,38.680200000000006,0.2839,0.04206291389881543
1570.0,29.7838,1.2643,28.5195,0.1062,3.270438930421945e-36
1571.0,25.4918,1.1831,24.3087,-0.0031,2.2518052294021027e-13
1572.0,33.0276,1.4592,31.5684,-0.0341,2.7209606881843106e-16
1573.0,49.3392,3.1291,46.2101,0.1011,1.1334948565699528e-06
1574.0,63.4289,2.5817,60.8472,0.0334,0.009771612343410044
1575.0,68.2739,2.7357,65.5382,-0.241,2.839984788882439e-14
1576.0,33.3472,1.3576,31.9896,-0.0228,3.406994315382899e-30
1577.0,8.3314,0.4002,7.9312000000000005,-0.0342,4.799554975416979e-07
1578.0,6.6428,0.3906,6.2522,0.1109,0.03295302070990994
1579.0,7.4877,0.5989,6.8888,0.1035,6.856310526402504e-27
1580.0,7.2857,0.4272,6.8585,0.2149,3.2116937172053022e-06
1581.0,9.7387,0.4543,9.2844,0.0279,9.244599888139218e-45
1582.0,23.5991,1.3396,22.2595,0.2711,7.590028348524997e-73
1583.0,51.0202,2.4608,48.559400000000004,0.0134,7.486140194966972e-25
1584.0,44.391,2.3435,42.0475,0.1299,2.332250189461154e-77
1585.0,137.1792,8.8093,128.3699,0.1097,0.28224284390424315
1586.0,90.0223,4.4716,85.5507,-0.042,1.6215133255553542e-13
1587.0,25.1093,1.2147,23.8946,-0.051,9.957684866102241e-21
1588.0,55.4076,2.231,53.1766,-0.2568,3.9735875432280746e-35
1589.0,48.4817,2.0618,46.4199,0.0538,4.785996667355502e-34
1590.0,10.5506,0.515,10.035599999999999,-0.0127,2.9666148772110346e-51
1591.0,42.8698,1.8424,41.0274,0.023,4.331366770486007e-118
1592.0,44.7091,1.7932,42.9159,0.0052,1.2687244579440386e-72
1593.0,45.4875,1.8748,43.6127,-0.0301,7.45654411757357e-18
1594.0,7.5055,0.3453,7.1602,-0.1929,1.21957106200027e-13
1595.0,6.9001,0.5678,6.3323,0.1353,0.0002355102638179048
1596.0,46.0776,1.9608,44.1168,0.0455,8.011058388749082e-52
1597.0,215.0414,8.5025,206.5389,0.3779,3.440519167519693e-14
1598.0,249.4731,11.2483,238.2248,-0.1773,0.006681095225567862
1599.0,230.2383,9.3141,220.9242,0.2735,0.1583776632813617
1600.0,269.2032,10.3019,258.9013,-0.0664,9.036065198620738e-15
1601.0,250.4656,10.7113,239.7543,-0.2608,1.3463662416275921e-10
1602.0,255.5792,11.1058,244.4734,0.3485,4.7213827029373706e-05
1603.0,140.4303,6.2281,134.20219999999998,0.3048,5.03841334918288e-12
1604.0,21.0666,1.2291,19.837500000000002,-0.0916,3.7303801096337203e-20
1605.0,41.2337,1.6778,39.5559,-0.269,0.9729367908685843
1606.0,36.964,1.5778,35.386199999999995,-0.1326,0.005436531861674052
1607.0,44.5643,2.1727,42.391600000000004,-0.1852,2.9620710134744355e-11
1608.0,47.9833,2.211,45.7723,0.2918,2.0164379210249682e-19
1609.0,39.1883,1.899,37.2893,0.2293,0.052998577423492246
1610.0,64.4612,2.6388,61.8224,-0.0472,1.2010446993036083e-23
1611.0,206.275,8.0119,198.2631,0.3254,1.1578151830299419e-36
1612.0,176.1366,7.3915,168.74509999999998,0.061,1.080291309182034e-16
1613.0,190.6276,7.6729,182.9547,0.1536,4.945316298514066e-16
1614.0,176.5009,7.0963,169.4046,-0.0775,6.386891422286507e-13
1615.0,123.2242,4.8479,118.3763,0.1367,2.853308302918527e-05
1616.0,130.0401,8.413,121.6271,-0.1501,3.622275471396274e-35
1617.0,297.7215,11.7416,285.9799,0.0768,8.477553784544922e-10
1618.0,45.8972,1.9254,43.971799999999995,-0.179,5.150176463224264e-16
1619.0,51.9027,2.1432,49.7595,0.1137,0.00016388747924534183
1620.0,10.2006,0.6839,9.5167,0.0955,6.136968370536419e-07
1621.0,11.8951,0.8372,11.0579,-0.066,9.222197281527036e-14
1622.0,46.5617,1.928,44.633700000000005,0.1597,1.0322852971453189e-75
1623.0,14.1266,0.8628,13.2638,0.2374,2.317220772834981e-56
1624.0,65.3282,2.6961,62.632099999999994,0.3333,7.858266640749013e-15
1625.0,64.2057,2.71,61.49569999999999,0.1545,0.38974150223227255
1626.0,73.5584,2.8987,70.6597,0.0553,0.06333856160019978
1627.0,41.2873,1.7271,39.5602,0.0099,6.543613630620568e-06
1628.0,56.3507,2.3647,53.986000000000004,0.2717,1.0069070516782875e-39
1629.0,10.0186,0.808,9.2106,-0.035,0.014245139440300326
1630.0,78.4043,3.1751,75.2292,0.0412,1.5509886302748598e-32
1631.0,59.4318,2.1185,57.313300000000005,-0.2342,1.8944849869236494e-109
1632.0,51.0896,2.1464,48.9432,0.1693,2.3347096616109675e-65
1633.0,59.2408,2.7061,56.5347,0.056,4.639186616505913e-64
1634.0,76.4972,3.9828,72.51440000000001,0.2256,9.109472386619085e-37
1635.0,43.4172,2.9036,40.513600000000004,0.148,0.0010006842403979571
1636.0,37.5336,1.8274,35.7062,0.0902,0.0004567018619065886
1637.0,55.7077,4.0593,51.6484,0.0821,3.868047475526275e-06
1638.0,49.1402,3.5692,45.571,0.06,2.1958555685283069e-35
1639.0,57.1144,2.9464,54.168000000000006,0.2855,1.3678344608520837e-104
1640.0,49.2838,2.9004,46.3834,-0.1193,3.4717737059909512e-68
1641.0,38.9608,1.5915,37.369299999999996,-0.0135,5.871249637114991e-14
1642.0,69.7153,2.8049,66.9104,0.3801,0.060967285519725564
1643.0,34.2403,1.5516,32.6887,0.1423,1.585037368854767e-58
1644.0,47.6917,2.7331,44.9586,0.1442,8.484741103708573e-11
1645.0,55.0752,2.2679,52.807300000000005,-0.2984,0.0007309797652313986
1646.0,61.7508,2.5357,59.2151,0.066,0.006417763778685149
1647.0,36.5544,1.7842,34.7702,0.1579,6.829840819879843e-86
1648.0,134.1081,5.3121,128.79600000000002,0.4125,0.6807798381176895
1649.0,90.9324,4.0876,86.8448,0.3071,0.00018160613865783444
1650.0,108.1918,4.299,103.8928,0.3682,0.0069042938689749195
1651.0,121.4809,4.9569,116.524,0.2666,1.2924889203737395e-25
1652.0,71.2172,3.4276,67.78960000000001,0.2248,0.0003205169898037232
1653.0,42.2648,2.0359,40.2289,-0.1104,5.133908347473227e-25
1654.0,29.6668,1.303,28.363799999999998,0.0492,4.2072882555269e-50
1655.0,41.1172,1.7137,39.403499999999994,-0.2623,3.671302453181685e-34
1656.0,37.8209,1.6181,36.2028,0.3692,0.9796412872262106
1657.0,66.0922,2.7561,63.3361,0.4149,0.011471810621505723
1658.0,61.5438,2.9371,58.6067,-0.1612,3.329549854420032e-22
1659.0,26.3587,1.1226,25.2361,-0.0098,6.631779557316938e-20
1660.0,35.5225,1.5451,33.9774,0.0757,0.3490388020731069
1661.0,43.3358,1.9872,41.3486,-0.1891,0.0009642386154578053
1662.0,49.3243,2.2936,47.0307,0.0713,0.21489662777285956
1663.0,41.724,1.9583,39.765699999999995,0.0406,0.0003429478886649154
1664.0,64.0809,5.003,59.0779,0.1858,1.9134312554939015e-07
1665.0,61.6584,3.5451,58.1133,0.1913,1.3694685304840503e-18
1666.0,65.658,2.8147,62.8433,-0.1263,0.21806329329091756
1667.0,52.6885,2.3547,50.3338,0.3047,0.029205356343582185
1668.0,120.8501,4.5641,116.286,-0.1583,1.0928928758123661e-25
1669.0,167.9447,6.7716,161.1731,0.2925,0.11674290572070323
1670.0,147.9933,6.0041,141.9892,0.2312,0.9380257287745146
1671.0,158.0738,6.4559,151.61790000000002,0.2239,0.5497233939088246
1672.0,156.1143,6.1885,149.92579999999998,-0.1904,0.00408094439594394
1673.0,190.055,8.1154,181.9396,-0.1949,3.691613460990363e-31
1674.0,50.2462,2.0755,48.170700000000004,-0.2612,2.3639546798229976e-24
1675.0,58.2698,2.8342,55.435599999999994,0.0075,0.47170043367316883
1676.0,40.8924,2.3788,38.513600000000004,-0.0017,2.6491164689972933e-53
1677.0,63.8541,2.6288,61.225300000000004,0.091,2.7520099456167022e-08
1678.0,67.9365,3.5869,64.3496,0.0731,3.819119014434306e-07
1679.0,56.5954,3.2743,53.3211,0.0361,0.2251819801913142
1680.0,69.6885,3.443,66.2455,0.0965,4.5342239728168097e-05
1681.0,65.4389,3.8554,61.5835,0.3478,0.010037282217206227
1682.0,53.9918,2.5235,51.4683,0.0753,3.26534572935212e-09
1683.0,59.3353,2.3719,56.96339999999999,-0.0178,0.00013539286362432054
1684.0,58.4215,2.5386,55.8829,-0.288,8.743453915554614e-19
1685.0,65.2107,3.3844,61.8263,0.1671,4.025415142811983e-19
1686.0,68.2659,3.0326,65.2333,-0.0195,0.4434496744678389
1687.0,61.2572,2.6164,58.6408,0.03,5.279615225188008e-05
1688.0,67.7547,3.5121,64.2426,0.2046,1.8712155982985192e-11
1689.0,79.1191,3.2383,75.88080000000001,0.3376,6.20974622592493e-07
1690.0,63.4359,2.8951,60.5408,0.0043,0.1113804591889357
1691.0,40.1754,1.6146,38.5608,-0.0163,1.5661264717009892e-20
1692.0,96.324,4.5373,91.7867,0.3269,1.511146132452472e-09
1693.0,99.3215,4.9822,94.3393,-0.0794,8.359544487446956e-28
1694.0,87.5019,4.0284,83.4735,0.3303,1.0025509738215688e-09
1695.0,56.6239,2.3853,54.2386,-0.0007,1.741501549848327e-07
1696.0,93.3937,3.8026,89.5911,0.0235,0.0470200865097279
1697.0,47.137,1.9362,45.2008,-0.0244,2.0593772500078608e-27
1698.0,57.112,2.3962,54.7158,-0.0092,0.24412400898938813
1699.0,33.9737,1.5714,32.402300000000004,-0.0515,0.08044330398691978
1700.0,44.7214,1.9863,42.7351,-0.093,0.0010641320943476514
1701.0,47.3545,2.5397,44.814800000000005,-0.0778,0.1527878439919025
1702.0,22.6786,2.435,20.2436,0.1015,0.8250054918602958
1703.0,6.8346,0.4924,6.3422,0.1206,2.0426478721583518e-10
1704.0,28.5729,1.9129,26.66,0.1891,9.855133652918817e-06
1705.0,37.1949,1.5559,35.638999999999996,0.0249,1.6760378622252215e-24
1706.0,29.9966,1.3047,28.6919,0.1369,0.18975171944059976
1707.0,44.4229,1.9092,42.5137,0.239,6.0025932410468345e-22
1708.0,62.5168,2.7148,59.80200000000001,-0.1336,4.736200944136832e-21
1709.0,43.9359,2.0685,41.867399999999996,0.0632,4.915832180693916e-19
1710.0,36.3769,1.5677,34.8092,-0.0729,1.3293137081886236e-42
1711.0,20.7808,1.5757,19.205099999999998,0.1829,1.031241328041558e-19
1712.0,37.438,1.6882,35.7498,0.1317,1.8907536130571362e-05
1713.0,31.957,1.3777,30.5793,0.0959,0.00016215458547872309
1714.0,33.9036,1.5288,32.3748,0.2146,0.4440499755463382
1715.0,36.1351,1.4801,34.655,-0.0285,0.0005490920629028092
1716.0,33.2556,1.4034,31.8522,-0.2044,1.434007823379869e-14
1717.0,55.0541,2.2547,52.7994,-0.0714,0.585979488515445
1718.0,80.8446,3.3365,77.5081,0.2278,5.442532369623484e-09
1719.0,129.7451,5.1115,124.6336,0.1735,8.681242197215119e-70
1720.0,94.4943,3.993,90.5013,0.3046,3.192167845574196e-08
1721.0,124.089,4.8721,119.2169,-0.5699,1.5998841428978895e-14
1722.0,137.9934,6.2677,131.72570000000002,-0.419,2.1098633762579427e-23
1723.0,117.99,6.9644,111.0256,-0.1163,9.852053477132383e-07
1724.0,117.557,4.7654,112.7916,-0.0449,1.9788023863840137e-25
1725.0,99.3767,3.9083,95.4684,-0.1698,1.787741468239915e-19
1726.0,28.5094,1.2815,27.227899999999998,-0.0383,6.919937180618461e-06
1727.0,30.1018,1.3858,28.716,0.0234,0.006367818654093436
1728.0,19.6213,1.2087,18.4126,-0.0908,0.018219475474350454
1729.0,53.028,2.981,50.047,0.1991,0.000261036231380945
1730.0,58.2245,5.3962,52.8283,0.0813,1.7981010784958128e-50
1731.0,19.7701,1.57,18.2001,-0.205,4.2166905100834936e-10
1732.0,35.4822,1.81,33.6722,0.1692,4.3274354290529503e-07
1733.0,26.2847,1.4319,24.852800000000002,0.0819,1.1912415874858204e-32
1734.0,19.9373,1.5587,18.3786,-0.0785,1.3736510503630637e-05
1735.0,20.3743,0.9227,19.451600000000003,-0.0609,2.0199013926276352e-08
1736.0,23.175,1.4154,21.7596,0.0426,2.5012057059655647e-17
1737.0,26.9888,1.5295,25.459300000000002,-0.0587,2.193025152995003e-06
1738.0,30.6554,1.8581,28.7973,0.1011,0.00040286853554918775
1739.0,19.6056,1.5756,18.029999999999998,0.0392,0.17422125724354565
1740.0,75.6151,3.0735,72.5416,-0.0542,5.975781403196028e-17
1741.0,73.4391,2.9596,70.4795,0.4129,0.1827455103071699
1742.0,62.9631,2.8009,60.1622,0.1786,4.9317445142136286e-55
1743.0,53.4951,2.4512,51.0439,-0.3012,3.427288309621166e-08
1744.0,98.5029,4.2381,94.2648,0.078,0.21022258728739074
1745.0,100.5703,4.1095,96.4608,-0.135,4.849008768342379e-46
1746.0,120.4407,4.914,115.5267,-0.0359,2.2548832785905594e-14
1747.0,77.2321,3.1037,74.1284,0.1678,9.168660285922296e-134
1748.0,85.2565,3.539,81.7175,0.2484,4.644668069048226e-72
1749.0,93.0506,3.761,89.28960000000001,0.0361,6.572768878686358e-25
1750.0,125.8794,5.0178,120.86160000000001,-0.217,1.2294987572743894e-61
1751.0,105.2713,4.2399,101.03139999999999,0.0078,2.7312242957065654e-118
1752.0,69.398,3.8243,65.5737,0.0688,2.5444030643306053e-66
1753.0,84.0257,4.74,79.2857,0.1737,3.880893413779013e-32
1754.0,78.5378,3.6327,74.9051,0.1511,2.6380184385029533e-07
1755.0,64.0966,2.6429,61.4537,0.0376,2.4782671210796065e-38
1756.0,48.5317,2.2421,46.2896,0.036,0.2816913707634858
1757.0,98.1295,4.0184,94.1111,0.164,1.7521020161344083e-19
1758.0,92.5698,4.3309,88.2389,0.0152,9.827847249861382e-55
1759.0,109.3438,4.3166,105.02720000000001,0.1728,0.9016060784223336
1760.0,100.4752,4.3216,96.1536,-0.1512,0.005524105617278572
1761.0,100.5614,4.3391,96.2223,-0.1627,2.2589973784797397e-08
1762.0,104.0365,5.1722,98.8643,-0.0477,0.03291316760864209
1763.0,77.8366,3.6622,74.1744,0.0469,1.729841858079688e-05
1764.0,100.0733,5.1097,94.9636,0.2892,0.01679492090084233
1765.0,127.5735,6.2547,121.3188,-0.0099,7.409935249785173e-30
1766.0,70.4022,3.3514,67.0508,-0.1517,4.860755731216794e-21
1767.0,24.6652,1.5353,23.1299,-0.2792,4.199797540003412e-27
1768.0,14.0947,0.8489,13.2458,0.1222,0.14904726335272633
1769.0,79.409,4.5274,74.8816,-0.014,1.3872704719218853e-07
1770.0,80.3233,3.3154,77.0079,-0.4912,0.000344865514008631
1771.0,57.4949,2.3625,55.132400000000004,0.1596,1.565407806456672e-07
1772.0,49.3306,2.1389,47.1917,0.2294,1.1338670519410317e-91
1773.0,49.7849,2.1176,47.6673,-0.1864,3.1550433850016625e-32
1774.0,43.959,2.0305,41.9285,0.381,0.127933840896592
1775.0,55.1237,2.2066,52.9171,-0.1814,2.5907151172616485e-09
1776.0,80.9526,3.1983,77.7543,-0.3863,0.5175787039757274
1777.0,50.8022,3.3566,47.4456,0.16,3.044107597266933e-77
1778.0,100.8161,4.06,96.7561,0.3868,4.087626587620928e-38
1779.0,8.0738,0.4151,7.6587000000000005,-0.0113,8.125424910936097e-37
1780.0,64.3255,2.9173,61.40820000000001,0.1172,0.956795165506254
1781.0,117.5541,5.3463,112.2078,-0.2438,0.022200187067372503
1782.0,151.1035,6.2995,144.804,0.0005,0.0056007306381883355
1783.0,23.9743,1.0539,22.9204,-0.1864,1.6226703088180139e-12
1784.0,55.3101,2.3021,53.007999999999996,-0.2458,0.6166904752330551
1785.0,9.8824,0.902,8.980400000000001,0.1159,0.00016003069792295673
1786.0,24.1118,1.0561,23.055699999999998,0.1323,1.311340350711279e-17
1787.0,58.9954,2.6423,56.3531,-0.0229,1.0993462832794497e-46
1788.0,48.0886,2.3461,45.7425,-0.1015,0.5212850535945712
1789.0,10.64,0.5626,10.0774,-0.0368,1.1105841843413882e-16
1790.0,52.286,2.242,50.044000000000004,-0.2563,1.0756699750743938e-10
1791.0,12.1326,1.3288,10.8038,0.0234,4.824450367637879e-08
1792.0,8.2371,0.4931,7.744,0.0898,1.442093903000701e-10
1793.0,10.1436,0.9643,9.1793,0.0623,2.367144586434345e-19
1794.0,40.4219,1.823,38.5989,-0.1791,3.5312822639016633e-40
1795.0,9.689,0.744,8.945,0.1404,0.006449796606157736
1796.0,7.7717,0.6215,7.1502,0.1452,0.06912885562788443
1797.0,50.4168,1.9224,48.4944,0.227,8.978072417273303e-43
1798.0,79.6071,3.4597,76.1474,0.0765,3.505949515397375e-12
1799.0,90.3842,3.6518,86.73240000000001,-0.0342,1.4627316187323932e-38
1800.0,94.4523,3.8721,90.58019999999999,0.1179,1.6867376580097484e-12
1801.0,84.8148,3.9466,80.8682,0.3119,3.688827329074072e-47
1802.0,84.4845,3.5477,80.93679999999999,0.1912,0.12778418892327814
1803.0,8.6523,0.4998,8.1525,0.1669,2.336167527887701e-10
1804.0,8.143,0.4259,7.7171,-0.0464,0.0011901099363649424
1805.0,20.0614,0.9037,19.1577,0.0521,1.1401252089643079e-10
1806.0,38.3342,1.5718,36.7624,-0.0286,7.234933520979424e-43
1807.0,41.3641,1.73,39.634100000000004,-0.0109,0.026677951290669338
1808.0,8.3312,0.4647,7.866500000000001,-0.0529,1.3972156063736666e-08
1809.0,14.4243,0.8035,13.620800000000001,0.1532,2.0832372518716153e-07
1810.0,20.9531,0.8955,20.0576,0.2455,0.4446062233078606
1811.0,21.8024,1.069,20.7334,0.2955,0.5221348272576207
1812.0,30.7992,1.2992,29.5,-0.0042,0.0018704940105319394
1813.0,27.5407,1.7812,25.759500000000003,0.2408,1.09663150120242e-27
1814.0,25.7323,2.202,23.530299999999997,-0.0765,9.374938399291878e-14
1815.0,65.0479,2.6671,62.3808,0.1142,1.3526008819358225e-65
1816.0,57.9748,2.5866,55.388200000000005,-0.0655,2.6207215840894966e-25
1817.0,8.3242,0.7351,7.589099999999999,0.1334,0.01887007463641601
1818.0,112.9239,5.1921,107.7318,-0.0083,7.35757684563313e-20
1819.0,77.4736,3.388,74.0856,0.099,0.0011869938390356273
1820.0,113.8437,5.7826,108.0611,0.0271,4.096271485177835e-12
1821.0,134.2105,7.8996,126.31089999999999,0.17,3.4938533660440535e-06
1822.0,94.9716,5.7395,89.2321,0.1426,1.5046505280568038e-06
1823.0,57.4225,3.8298,53.5927,0.2339,2.9386481899659055e-10
1824.0,9.8819,0.7555,9.1264,0.0503,5.237982589673157e-16
1825.0,37.246,1.5503,35.6957,0.0628,0.020988874661546683
1826.0,51.7147,2.0543,49.6604,0.2627,1.2078767202000846e-23
1827.0,18.0929,1.3454,16.7475,-0.0614,0.016994221023655
1828.0,53.5213,2.2101,51.3112,-0.1765,0.0007284019398512885
1829.0,41.6599,2.1686,39.4913,-0.3415,4.98426185315663e-14
1830.0,32.239,1.4474,30.791599999999995,0.0443,0.07412864722646656
1831.0,43.7243,1.8061,41.9182,0.1077,7.422404073063832e-51
1832.0,48.6605,2.988,45.6725,0.06,1.4618612246904684e-19
1833.0,35.8078,1.6297,34.1781,-0.0038,1.8332695392208536e-48
1834.0,46.1593,1.8841,44.2752,-0.0169,3.6669134269898047e-11
1835.0,47.5084,2.3165,45.191900000000004,-0.0203,0.11876890545286624
1836.0,38.2565,1.9479,36.308600000000006,0.1053,2.873470155429475e-13
1837.0,50.0787,2.2572,47.8215,-0.0204,4.293740460619901e-31
1838.0,75.6912,3.9567,71.7345,-0.0004,0.45997860150566594
1839.0,81.3628,3.2318,78.131,-0.2466,0.13501503074385643
1840.0,17.3617,1.0297,16.332,0.3775,3.4872823037004497e-05
1841.0,10.9478,0.6496,10.298200000000001,0.2109,0.8425897093283843
1842.0,31.265,1.3612,29.9038,-0.2281,0.014459473027109437
1843.0,33.7144,1.767,31.9474,0.1116,0.00033274486417364106
1844.0,28.1404,1.3928,26.7476,0.2201,0.10516734304889479
1845.0,32.492,1.4536,31.038399999999996,0.1679,7.327990334499315e-25
1846.0,46.0842,1.8672,44.217000000000006,-0.0948,1.9161277141234536e-09
1847.0,66.0679,2.6374,63.430499999999995,0.0684,1.277623334136768e-28
1848.0,51.2228,2.258,48.9648,-0.2275,4.964510450848947e-28
1849.0,72.6989,2.9183,69.78059999999999,0.0782,9.192253052780587e-68
1850.0,96.5572,3.8344,92.72279999999999,0.028,6.221032000104711e-30
1851.0,146.8775,5.9268,140.95069999999998,-0.0452,1.2100806399349847e-25
1852.0,94.1256,4.0749,90.0507,0.2768,8.854116715717406e-10
1853.0,95.7267,3.9402,91.78649999999999,0.1919,0.05984247900354206
1854.0,82.886,4.3006,78.58539999999999,-0.1019,2.8261101428712073e-35
1855.0,29.5486,1.4118,28.1368,0.2062,4.196725352122288e-33
1856.0,225.5391,8.9375,216.6016,-0.23,0.10125558048573698
1857.0,132.3746,5.3971,126.97749999999999,0.0977,0.8083769444067327
1858.0,55.0012,2.4704,52.5308,0.2282,1.366530320589417e-13
1859.0,249.6832,10.0082,239.675,0.2232,1.1632499594837462e-25
1860.0,199.7553,9.3121,190.44320000000002,-0.0118,4.321195517925422e-15
1861.0,241.8069,9.4776,232.32930000000002,0.2641,8.769063707150786e-16
1862.0,8.9907,0.448,8.5427,-0.0218,4.5813603342904285e-12
1863.0,8.8938,0.6339,8.2599,0.0451,0.872420817767936
1864.0,148.4129,6.1403,142.2726,0.1725,1.540223165737669e-50
1865.0,27.2161,1.7104,25.5057,0.2846,3.603187194953312e-16
1866.0,34.1408,1.6212,32.5196,0.1672,2.5723406652239133e-53
1867.0,11.329,0.616,10.713000000000001,0.2149,1.3760824033168894e-23
1868.0,170.6796,6.8099,163.8697,-0.2454,0.6380463663367444
1869.0,102.6788,4.067,98.61179999999999,0.0923,6.976650150304482e-44
1870.0,152.0488,6.0055,146.0433,-0.0748,6.1905059404787265e-24
1871.0,57.2538,2.3859,54.8679,-0.0564,2.1773086636331942e-38
1872.0,15.2355,0.7346,14.5009,0.1716,5.365372463609782e-08
1873.0,75.4987,3.032,72.4667,0.1227,1.942453181109525e-34
1874.0,105.8668,4.2558,101.611,0.0036,0.8480885455718781
1875.0,16.7712,0.8178,15.9534,-0.1341,0.15635910855745724
1876.0,9.2674,0.566,8.7014,0.1304,1.936376454497861e-06
1877.0,98.9775,4.1197,94.85780000000001,0.0873,1.6104929754761996e-12
1878.0,96.3414,5.3579,90.98349999999999,-0.0378,2.543644607146377e-18
1879.0,136.7706,7.4653,129.3053,0.2301,8.830303291304953e-12
1880.0,166.88,6.5935,160.2865,0.1712,3.710734751738762e-05
1881.0,63.1441,2.6255,60.5186,-0.0172,1.542674042703295e-41
1882.0,147.0877,5.6956,141.3921,-0.2487,0.3796083902424926
1883.0,67.6479,2.7074,64.94050000000001,-0.1071,6.70597800120237e-41
1884.0,70.0158,2.8103,67.2055,0.0316,0.8245982398486768
1885.0,67.8411,3.2908,64.5503,-0.0914,0.024029230349929206
1886.0,56.2468,2.3757,53.8711,-0.3095,0.05999992500529864
1887.0,55.2511,2.7911,52.46,0.133,4.3070964595985036e-42
1888.0,97.058,5.0587,91.9993,0.0969,0.00017791373568183568
1889.0,103.3872,4.2037,99.18350000000001,0.0926,1.3541638815829601e-20
1890.0,93.6423,3.8746,89.7677,0.3814,0.13713518890592177
1891.0,230.6873,9.2179,221.4694,0.3585,3.760708783824412e-11
1892.0,22.2743,0.9836,21.2907,0.0479,1.2697438328666348e-05
1893.0,174.8124,6.9849,167.8275,0.1368,0.023178129227009937
1894.0,19.721,1.0582,18.6628,-0.0482,5.331550389235018e-12
1895.0,108.5325,4.46,104.0725,-0.1726,0.6061314373143682
1896.0,31.1288,1.8121,29.316699999999997,-0.0536,6.993869165859775e-19
1897.0,111.3129,4.6057,106.7072,0.1965,2.7903652189271926e-06
1898.0,84.6524,3.7411,80.9113,-0.2763,1.878735011002633e-05
1899.0,24.0679,1.2748,22.793100000000003,0.2836,0.7304831919858481
1900.0,73.3952,3.1268,70.2684,-0.1496,0.005089196844865713
1901.0,65.2345,2.6666,62.567899999999995,-0.1094,0.00012580971259166517
1902.0,69.7757,2.8766,66.8991,0.1301,0.0001100528738408453
1903.0,99.1201,3.9712,95.1489,0.1386,0.3674303458629232
1904.0,21.5143,1.3521,20.1622,-0.0003,3.6623373695741807e-09
1905.0,88.1432,4.2595,83.88369999999999,0.1256,8.269671146535662e-30
1906.0,22.6955,1.1215,21.573999999999998,0.0387,1.1077728053877116e-17
1907.0,17.4391,1.0577,16.3814,0.1415,9.509598217734638e-12
1908.0,17.2118,1.2364,15.9754,0.2958,3.6777155634068432e-06
1909.0,98.1517,3.9712,94.18050000000001,-0.0481,0.012206024624893678
1910.0,190.3159,8.3403,181.9756,-0.061,0.006462942350394079
1911.0,63.6719,2.5425,61.129400000000004,-0.1267,1.5199384654087103e-22
1912.0,21.4774,1.2077,20.2697,0.0852,1.4815488404842713e-33
1913.0,48.5586,2.2979,46.2607,0.184,8.307126658367997e-07
1914.0,96.836,3.8272,93.0088,-0.1102,1.9618521069395684e-08
1915.0,24.7962,1.1936,23.6026,0.1604,1.3316803753765797e-08
1916.0,39.5711,1.9622,37.6089,0.0977,0.003603261377711027
1917.0,34.8446,1.5707,33.2739,0.1509,5.5891462982751715e-08
1918.0,39.4697,1.8451,37.6246,0.2349,3.633406707476569e-08
1919.0,27.538,1.2123,26.3257,-0.2021,7.495253672377692e-17
1920.0,36.0309,1.5822,34.4487,0.163,1.4093107581708129e-15
1921.0,53.2285,2.8409,50.3876,-0.1722,5.707384063140448e-08
1922.0,68.8212,4.7081,64.1131,0.2786,0.0018674204529668015
1923.0,62.8016,2.4948,60.3068,0.0326,0.34562675582178204
1924.0,53.7717,2.1814,51.5903,0.145,5.336390018089871e-34
1925.0,60.7382,3.7746,56.9636,-0.02,1.6883156249045488e-38
1926.0,38.2972,1.8493,36.4479,-0.0161,1.857085826796691e-51
1927.0,33.0795,1.8459,31.233600000000003,-0.0912,7.21464038971924e-40
1928.0,75.7299,3.0537,72.6762,0.4656,2.7252793558024106e-11
1929.0,15.8866,0.8482,15.0384,0.0152,0.020416263180418948
1930.0,43.9215,1.8047,42.116800000000005,0.0907,4.469495949018858e-35
1931.0,44.2654,1.9754,42.29,-0.0466,1.8719217112537324e-08
1932.0,44.9916,1.8216,43.17,-0.2959,0.010225296026689366
1933.0,74.7322,3.0969,71.6353,0.0693,9.936873123341032e-11
1934.0,8.93,0.5707,8.3593,0.0068,0.20750220964711097
1935.0,108.5431,5.6582,102.8849,0.1465,0.05468508986798356
1936.0,67.9434,2.9824,64.961,-0.087,1.2724636358456973e-56
1937.0,68.8003,2.9521,65.84819999999999,-0.1139,0.07047101226092148
1938.0,97.5125,4.0599,93.4526,0.5091,9.709410439580833e-29
1939.0,88.5929,3.8615,84.7314,0.0375,1.4366831735514206e-170
1940.0,84.0097,3.7347,80.27499999999999,0.1439,5.135165315181805e-60
